artist,title,song_id,lyrics
Billy Joel , Everybody Loves You Now ,Billy-joel-everybody-loves-you-now,"'Baby all the lights are turned on you', Now you're in the center of the stage, Ev'rything revolves on what you do, 'Ah, you are in your prime', You've come of age,  'You can always have your way somehow', 'Because everybody loves you now',  'You can walk away from your mistakes', 'You can turn your back on what you do', 'Just a little smile is all it takes', 'And you can have your cake and eat it too',  'Loneliness will get to you somehow', 'But everybody loves you now',  'Ah, they all want your white body', 'And they await your reply', 'Ah, but between you and me and the Staten Island ferry', 'So do I',  'All the people want to know your name', 'Soon there will be lines outside your door', 'Feelings do not matter in your game', Because nothing's gonna touch you anymore,  'So your life is only living anyhow', 'And everybody loves you now',  Close your eyes when you don't want to see, And stay at home when you don't want to go, 'Only speak to those who will agree', Yeah, and close your mind when you don't want to know,  'You have lost your innocence somehow', 'But everybody loves you now',  'Ah, you know that nothing lasts forever', And it's all been done before, Ah, but you ain't got the time, 'To go to Cold Spring Harbor no more',  'See how all the people gather around', Hey, isn't it a thrill to see them crawl, Keep your eyes ahead and don't look down, 'Yeah, and lock yourself inside your sacred wall',  This is what you wanted, ain't you proud, 'Because everybody loves you now'"
Billy Joel , Why Judy Why ,Billy-joel-why-judy-why,"'Of all the people in the world that I know', You're the best place to go, 'When I cry, When I cry',  'I never asked for much before, not before', 'Things are changed: I need more', 'Tell me why Judy why',  'I never thought that she would say, say goodbye', 'But she did, and now', 'I want to die, I want to die',  'I never thought that I would need, need a friend', 'Oh, but I did in the end', 'Tell me why Judy why',   'Oh, what a scene', It's wrong for her to hang me up this way, Oh, where've you been?, Because it's so hard to make it through the day,  A man my age is very young, so I'm told, 'Why do I feel so old?', 'Tell me why Judy why, Judy why',    There's no tomorrow because my dream did not last, 'So I live in the past', 'Tell me why Judy why'"
Billy Joel , Falling of the Rain ,Billy-joel-falling-of-the-rain,"'Once upon a time in the land of misty satin dreams there stood a house', 'And a man who painted nature scenes. He painted trees', 'And fields and animals and streams', And he stayed and he didn't hear the falling of the rain, No, he didn't hear the falling of the rain,  'In the forest green lived a girl who put her hair in braids and she sang', 'As she walked all about the wooded glades', 'She was glad when the rain came falling on her face', And she sang, because she didn't mind the falling of the rain, No, she didn't mind the falling of the rain,   'Will it always be the same as we recall?', 'Does it touch you when the rain begins to fall?', Ah, but I don't want to know and I don't want to see, 'Another rainy day without you lying next to me',  'High upon a hill far away from all the dusty crowd is a boy', 'With his eyes on the ground, his head is bowed', He's a fool and his mind is filled with hopeless dreams, 'And he waits, but he will not see the falling of the rain', 'No, he will not see the falling of the rain',    'So now the boy becomes the man who sits and paints all day', 'But the girl with the braids in her hair has gone away', 'And it seems that time has brought things to an end', Nothing's changed, because you can't stop the falling of the rain, Can't stop the falling of the rain"
Billy Joel , Turn Around ,Billy-joel-turn-around,"'Oh, sweet lady', Runnin' like a stream, You don't look back, 'Because you know your hands are clean', 'You make believe', 'That the past was just a dream', 'You make believe the past was just a dream',   'Turn around', 'Turn around', 'And I will sing for you a song', I don't know where you been, 'But you been gone too long',  'Oh, Eliza, you must beget again', And all the roads that you have walked are comin' to an end, 'I was your lover but I thought I was your friend', 'I loved you but I thought I was your friend',    'Oh, sweet lady stand beside the sea', 'Maybe you will find a little time to think of me', Won't you please remember what I tried so hard to be?, 'Yeah, remember what I tried so hard to be',    'Too long', 'I said, you been gone too long', 'You been gone too long'"
Billy Joel , You Look So Good to Me ,Billy-joel-you-look-so-good-to-me," 'Ah, you look so good to me', 'With my eyes open wide I can see', 'Ah, you feel so good to me', And it's so good when you're here because I'm free,  I'm feeling the glory from that smile upon your face, 'You lifted me high above my ordinary place', And I am so happy when I'm in your warm embrace,  'Ah, you look so good to me', 'With my eyes open wide I can see', 'Ah, you feel so good to me', 'And who knows what your next move will be',  ''"
Billy Joel , Tomorrow Is Today ,Billy-joel-tomorrow-is-today,"I've been living for the moment, But I just can't have my way, And I'm afraid to go to sleep, 'Because tomorrow is today',  'People tell me life is sweeter', But I don't hear what they say, 'Nothing comes to change my life', 'So tomorrow is today',  I don't care to know the hour, Because it's passing anyway, I don't have to see tomorrow, 'Because I saw it yesterday',  'So I listen for an answer', 'But the feeling seems to stay', And what's the use of always dreaming, 'If tomorrow is today',  Still I'm waiting for the morning, 'But it feels so far away', And you don't need the love I'm giving, 'So tomorrow is today',  Oh my, I'm going to the river, 'Gonna take a ride and the Lord will deliver me', Make my bed, I'm gonna lie in it, If you don't come, I'm sure gonna die in it, 'Too late, too much giving',  I've seen a lot of life and I'm damn sick of living it, 'I keep hoping that you will pass my way', 'And someday if your dreams are leaving you', I'll still believe in you,  Though I'm living and I'm singing, 'And although my hands still play', 'Soon enough it will all be over because', 'Tomorrow is today'"
Billy Joel , Got to Begin Again ,Billy-joel-got-to-begin-again,"'Well so, here I am at the end of the road', 'Where do I go from here?', 'I always figured it would be like this', Still nothin' seems to be quite clear,  'All the words have been spoken', 'And the prophecy fulfilled', But I just can't decide where to go, Yes, it's been quite a day, 'And I should go to sleep', But tomorrow I will wake up and I'll know, That I've got to begin again, Though I don't know how to start, Yes, I've got to begin again, and it's hard,  Well, it's been quite a while since I lifted my head, And I'm sure the light will hurt my eyes, I see the way that I've been spendin' my days, 'And reality has caught my by surprise',  I was dreamin' of tomorrow, 'So I sacrificed today', 'And it sure was a grand waste of time', And despite all the truth that's been thrown in my face, I just can't get you out of my mind, But I've got to begin again, Though I don't know how to start, Yes, I've got to begin again, and it's hard, Yes, it's hard"
Billy Idol ," Come On, Come On ",Billy-idol-come-on-come-on," 'Diamonds, rubies, pearls, fame and fortune no less', Won't get you what you need only double-crosses and death, It's only your fear, sister dear, never fear, No one's gonna make you fight for your love life tonight, oh,  'Pre-', 'How do I know?', It's because I believe, 'In a love that is so strong', It's a love crush number one, 'If a love crush says come on',   'Come on, come on, come on, come on', 'Come on', 'Yeah, I said come on', 'Wow, I said come on', 'Yes, like this', 'Come on, come on, come on, come on', 'Come on', 'Yes, like this',   'Yeah, you know ravings, cravings, savings, addictions for sure', We don't need no panic, facist no more, Reality for fear, sister dear, don't you fear, No one's gonna make you fight for your love life tonight, oh no,  'Pre-', 'Why do I know?', It's because I believe, 'In a love that is so strong', 'In a love crush number one', It's a love that says come on,   'Come on, come on, come on, come on', 'Come on', 'Yeah, I said come on', 'Wow, I said come on', 'Yes, like this', 'Come on, come on, come on, come on', 'Come on', 'Yes, like this',   'I said no longer room at the top', 'Guns bead down and the pressure drop', 'No longer room at the top', 'The guns bead down and the pressures dropped',  'Pre-', 'How do I know?', It's because I believe, 'In a love that is so strong', It's a love crush number one,   And that's a love that says come on, 'Come on, come on, come on, come on', 'Come on', You're gonna get it tonight, You're gonna get it tonight, You're gonna get it tonight, You're gonna get it tonight"
Billy Idol , White Wedding ,Billy-idol-white-wedding," 'Hey little sister, what have you done?', Hey little sister, who's the only one?, Hey little sister, who's your Superman?, Hey little sister, who's the one you want?, 'Hey little sister, shotgun',   It's a nice day to start again, It's a nice day for a white wedding, It's a nice day to start again,   Hey little sister, who is it you're with?, Hey little sister, what's your vice or wish?, 'Hey little sister, shotgun, oh yeah', Hey little sister, who's your Superman?, 'Hey little sister, shotgun',   It's a nice day to start again, It's a nice day for a white wedding, It's a nice day to start again,   'Pick it up', 'Take me back home, yeah',   'Hey little sister, what have you done?', Hey little sister, who's the only one?, I've been away for so long, I've been away for so long, 'I let you go for so long',   It's a nice day to start again, It's a nice day for a white wedding, It's a nice day to start again,   There is nothin' fair in this world, girl, There is nothin' safe in this world, And there's nothin' sure in this world, And there's nothin' pure in this world, 'Look for something left in this world', 'Start again',   It's a nice day to start again, It's a nice day for a white wedding, It's a nice day to start again"
Billy Idol , Hot In the City ,Billy-idol-hot-in-the-city," '(Stranger, stranger, stranger, stranger)',   It's hot here at night, lonely, black and quiet, 'On a hot summer night', Don't be afraid of the world we made, 'On a hot summer night', '‘Cause when a long-legged lovely walks by', 'Yeah you can see the look in her eye', Then you know that it's,   'Hot in the city, hot in the city tonight, tonight', 'Hot in the city, hot in the city tonight, tonight', '(Stranger, stranger)',   'For all the dreams and schemes', 'People are as they seem', 'On a hot summer night', Don't be no fun, don't forget you're young, 'On a hot summer night', A sometime someone you're not, Don't wait to see what you've got, ‘Cause you know that you're,   'Hot in the city, hot in the city tonight, tonight', 'Hot in the city, hot in the city tonight, tonight',   We'll walk until my feet drop, I'm a train when I'm hateful, 'Yeah, lay right down now', 'And ride until your head breaks', I'm a-walkin' 'til my brain pops, 'I will move with the beat now', I'm a chain ‘round an A-bomb, I'm a ribbon in the heat now, 'New York!',   'Hot in the city, hot in the city tonight, tonight', 'Hot in the city, hot in the city tonight, tonight', 'Hot in the city, hot in the city tonight, tonight', 'Hot in the city, hot in the city tonight, tonight'"
Billy Idol , Dead On Arrival ,Billy-idol-dead-on-arrival," 'Dead on arrival', Well that's how they pronounced him, But I'm out for survival, I'm alive in this town, 'It took the vital injection', 'From that sweaty little girl child', 'She had the blood of conviction', I'm alive and hurtin',   'And they said where did you go?', 'And what did you do?', Well what's gonna happen when he gets shot with love?,   'Dead on arrival', 'They thought that nothing would save me', 'But I know what could break me', 'Dead on arrival', 'You were my death reflected', 'I love to tiptoe', 'That brought me into this town', 'I got a vital injection', 'And a gun at my head man', 'From a thrill hit redhead', 'That brought me into this town',   'Well where did you go?', 'And what did you do?', 'Walked on out and he gets shot with love', 'With love, with love yeh', 'Yeah',   'Dead on arrival', Well that ain't a prediction, 'Fact of fiction', I'm alive in your town, Don't try to shake me, Don't try to break me, 'I know what can save me', 'They take the blood in her town',   'And they said where did you go?', 'And what did you do?', Well, what's gonna happen when he gets shot with love?, 'With love, with love'"
Billy Idol , Nobody's Business ,Billy-idol-nobodys-business," 'What a fool to step into those shoes', 'Either way you know they win or lose', 'You know money talks', Your eyes they ain't so blue, 'You love to watch the green-backs walk', 'You got a five-buck side-pack',   'Tell me, tell me someone stop this pain', It's your place I was in a rage insane, 'I wanted your love so bad', 'But your eyes are never blue', Droolin' over green-back poolin', 'You got a five-buck side-pack',   'Well I must have been right about something', 'Yes to make it to here and to tell you something', 'Cause nobody's business but my own, Nobody's business but my own, 'Well I must have been mad about something', 'Cause I'm M.A.D. and I spell it for nothing, 'Cause nobody's business but my own, Nobody's business but my own,   'What a fool to step into those shoes', 'Either way you know they (You?) win or lose', 'You know money talks', 'Your eyes so paralysed', Don't you realise?, For love and hate it's just too late,  'Outro', Nobody's business but my own, Nobody's business but my own, Nobody's business but my own, Nobody's business but my own, Nobody's business but my own"
Billy Idol , Love Calling ,Billy-idol-love-calling," 'Sun goes down I rise', 'Red hair flames so bright', 'Iced gin breaks the night', 'Steal into her mind', 'Walk without a sound', 'Fire in the mountains now',   'If you wanna rub-a-dub, rub-a-dub', 'If you wanna rub-a-dub, dub love', 'Love calling, love calling', 'If you wanna rub-a-dub, rub-a-dub', 'If you wanna rub-a-dub, dub love', 'Love calling',  'Post-', 'So baby rock on', 'Clap hands, clap hands', 'For the song man', 'Rock on, rock on', 'Ooo baby rock on', 'Clap hands, clap hands', 'For the song man', 'Rock on, rock on',   'Song man dreams for you', 'Moves his clapping space', 'Turns us into snakes', 'Hot hits', 'And the blue moon move, move, move', 'Move until we die', 'Move until she cries',   'If you wanna rub-a-dub, rub-a-dub', 'If you wanna rub-a-dub, dub love', 'Love calling, love calling', 'If you wanna rub-a-dub, rub-a-dub', 'If you wanna rub-a-dub, dub love', 'Love calling', 'Oo baby rock on', 'If you wanna rub-a-dub, rub-a-dub', 'If you wanna rub-a-dub, dub love', 'Love calling, love calling', 'If you wanna rub-a-dub, rub-a-dub', 'If you wanna rub-a-dub, dub love', 'Love calling',  'Post-', 'So (Ooo?) baby rock on', 'Clap hands, clap hands', 'For the song man', 'Rock on, rock on', 'Ooo baby rock on', 'Clap hands, clap hands', 'For the song man', 'Rock on, rock on'"
Billy Idol , Hole In the Wall ,Billy-idol-hole-in-the-wall," 'Hey babe, where did you go', 'When the down down got too much', 'Hey baby, where will you be found', 'When the down down gets to much', 'We were such an ugly pair', The chameleon twins they'd stop and stare, 'Lovers know when love has gone', 'A black hole there where love was once the end',   'Hey babe, where will you be', 'When the crack crack gets too much (Crack)', 'Hey babe, where will you go', 'When the crack crack gets too much (Crack)', 'Oh, we were such an ugly pair', The chameleon twins they'd stop and stare, 'Lovers know when love has gone', 'A black hole there where love was once the end',   There's a hole in the wall, There's a hole in the wall, 'Ooh a hole in the wall', There's a hole in the wall,   '(She has under our expert persuasion)', '(Has implicated you in high treason)', '(You are under arrest)', '(Do you have any final requests, requests)', It's a move to take you through, It's a move to take you through, It's a move to take you through, 'To take you through', 'To take you through', '(You have until the sand runs up)', '(Do you have any final requests)', '(You look great, you look great)', '(You look great)',   'Hey babe where will you go when the hole in', 'The wall is shut', Wow, babe you know where I'll be when that, 'Hole in wall is shut', 'We were such an ugly pair', The chameleon twins they'd stop and stare, 'Lovers know when love has gone', 'A black hole there where love was once the end',   There's a hole in the wall, 'Ooh, a hole in the wall', There's a hole in the wall, 'Catch it before you fall', 'The hole in the wall', There's a hole in the wall, 'Ooh, a hole in the wall'"
Billy Idol , Shooting Stars ,Billy-idol-shooting-stars,"'Inrtro', 'Here I come again',   'It is the end of the night', 'And baby snuck out tonight', 'Oh but to her strange vibes', 'To make her feel alright',   For baby's feeling sick, 'Well now she tried so hard', 'So hard to be hip', She's shooting stars, 'With her friends', She's shooting stars, 'Til the end, I think it's kinda sick, She thinks she's really hip, 'Oh it can be so lame', 'If you wanna play that game', Why don't you listen to me?,   Don't go out tonight, Don't go out with no boys, Oh your head's always to the ground baby, 'On the scrounge at the Peppermint Lounge',   Baby's feeling sick, 'Well now she tried so hard', 'So hard to be hip', She's shooting stars, 'With her friends', She's shooting stars, 'Til the end, Well, I think it's kinda sick, She thinks she's really hip, 'Well you wanna play the fool', 'You wanna be so cruel', 'You wanna shoot that hero', Oh don't you know that baby, 'Well you better listen to me',   'It is the end of the night', 'And baby stopped out tonight', 'To many sing marks on her arms', 'To do her any more harm',   Baby's feeling sick, 'They tracked her down', And she's tryin' so hard, 'So hard to be hip', She's shooting stars, 'With her friends', Oh she's shooting stars, 'Til the end, She's shooting stars, 'With her friends', She's shooting stars, 'Til the end,  'Outro', 'Come on, be her friend', You know she ain't that strong, You know she ain't that strong"
Billy Idol , It's So Cruel ,Billy-idol-its-so-cruel," 'Here I am again pretty baby', 'Hanging around', Tonight I've been in every bar in town, 'Here I am again pretty baby', 'Hanging around', 'Tonight I have to try out every girl in town', 'I took some ecstasy', 'I took my troubles to the East side', 'I get messed up on the bad side', 'Wall of blocks A to D', Ended up in somebody else's sheets,   It's so cruel, Hangin' round, 'Without you, without you babe', It's so cruel, Hangin' round, 'Without you', 'Will it ever be over babe', 'Feel my love come on over', 'Over you',   'Here you are again', 'Pretty babe', 'Hanging around', 'Tonight you walked through all my pleasant dreams', 'Here I am', 'You know where I look leads to a late night', 'Low down, low down scene', 'Really mean', 'Took the subway to the East side', 'I get messed up on my bad side', 'Wall of blocks A to D', Ended up in somebody else's sheets,   It's so cruel, Hangin' round, 'Without you, without you babe', You know what I'm talking about, It's so cruel, Hangin' round, 'Without you', 'Will it ever be over',   'Feel my love slide', You know what I'm talking about now, It's so cruel, Hangin' round, 'Without you, without you babe', You know what I'm talking about now,   It's so cruel, Hangin' round, 'Without you', 'Will it ever be over', 'Feel my love come on over', 'Over you babe', 'For you babe, for you babe, for you babe'"
Billy Idol , Congo Man ,Billy-idol-congo-man,"'Verse', 'Now, ma ma-e, ma ma-e', 'Ma ma-e, ma ma-e, oh', 'Ma ma-e, ma ma-e', 'Ma ma-e, ma ma-e, ma ma-e', 'Ma ma-e, ma ma-e', 'Ma ma-e, ma ma-e, ma ma-e'"
Billy Currington , I Got A Feelin ,Billy-currington-i-got-a-feelin," I don't want to rush this thing, I don't want to jump the gun, 'I really want to say those three little words', But I'm going to bite my tongue, Yeah, I'm just going to lay on back, 'Leave it on cruise control', I'm gonna hold it all inside, 'Till the right time comes down the road',   'I got a feeling', My head's a reeling, 'My heart is screaming', I'm about to bust loose, 'Bottled up emotion', It's more than a notion, 'It starts with an I', 'And ends with a U', 'I got a feeling', 'Are you feeling it too',   I guess I've all but said it now, So much for hoping you'd go first, Don't leave me hanging out here on a line, Baby, it's your turn, Say you couldn't sleep last night, 'Swore that you could feel me breathe', 'Had you wanting me there by your side', 'Yeah, baby I know what you mean',   'I got a feeling', My head's a reeling, 'My heart is screaming', I'm about to bust loose, 'Bottled up emotion', It's more than a notion, 'It starts with an I', 'And ends with a U', 'I got a feeling', 'Are you feeling it too',  'I got a feeling', My head's a reeling, 'My heart is screaming', I'm about to bust loose, 'Bottled up emotion', It's more than a notion, 'It starts with an I', 'And ends with a U', 'I got a feeling', 'Are you feeling it too'"
Billy Currington , That's Just Me ,Billy-currington-thats-just-me," 'I prefer the fiddle to the violin', 'And I tend to think that super models are too thin', 'And I think that who you are is who you ought to be', But that's just me, 'The best of Andy Griffith was in black and white', 'Fishing still beats working if you never get a bite', And coffee's kind of pointless without caffeine, But that's just me,   'And I believe in little that I hear and only half of what I see', 'And I believe that living by the book is harder than it used to be', And I'm convinced that loving you is going to be the secret to my longevity, But that's just me,   I've never seen a place that I like more than home, When I go to the movies I don't take a telephone, And I'll buy the gas but you ought to get the air for free, But that's just me, I've never even been to Mars but I'm a man, 'And I accept the fact that women are just hard to understand', 'And I think that people take themselves to seriously', But that's just me,   'And I believe in little that I hear and only half of what I see', 'And I believe that living by the book is harder than it used to be', And I'm convinced that loving you is going to be the secret to my longevity, But that's just me"
Billy Currington , Hangin' Around ,Billy-currington-hangin-around," You're the last thing that I cling to, 'Before I fall asleep at night', You're the first thing that reach for, 'In the early morning light',   You're the name that I see written in the stars, You're the face that I see in every cloud, 'Oh, I wish you could have been more like', 'Your memory and kept hanging around',   You're that tap on my shoulder, You're that voice in the crowd, You're that constant distraction, You're that book I can't put down,   You're the name that I see written in the stars, You're the face that I see in every cloud, 'Oh, I wish you could have been more like', 'Your memory and kept hanging around',   'It keeps haunting me, I still want and need you, always will', You're every, thought I think, every sight I see, 'Every feeling I feel',   You're the name that I see written in the stars, You're the face that I see in every cloud, 'Oh, I wish you could have been more like', 'Your memory and kept hanging around',  'Outro', You're the last thing that I wish for, 'When I lay down at night'"
Billy Currington , Off My Rocker ,Billy-currington-off-my-rocker," Well we know it ain't the first time, 'We know it used to be my past time', 'And a couple times back we agreed', 'That was going to be my last time', 'But I guess last night I plum forgot', Who's running this show and who's not,   'Oh I must have been off of my rocker', 'I must have got some wires crossed', 'To come in hear claiming that from here on out', I'm going to be the boss, 'Oh it must have been me the big talker', 'I had a little too much of Johnny Walker', So let's forget about it baby, 'I must have been off of my rocker',   No there ain't no need to stay mad, 'No need to waste a whole day mad', 'Though I have to admit honey', 'You look pretty darn cute mad', Oh baby working this out can't be that hard, Hahaha, I said I'm gonna be in charge,   'Oh I must have been off of my rocker', 'I must have got some wires crossed', 'To come in hear claiming that from here on out', I'm going to be the boss, 'Oh it must have been me the big talker', 'I had a little too much of Johnny Walker', So let's forget about it baby, 'I must have been off of my rocker',   'Oh burn it down now', 'Yeah I guess last night I plum forgot', Who's running this show and who's not,   'Oh I must have been off of my rocker', 'I must have got some wires crossed', 'To come in hear claiming that from here on out', I'm going to be the boss, 'Oh it must have been me the big talker', 'I had a little too much of Johnny Walker', So let's forget about it baby, 'I must have been off of my rocker'"
Billy Currington , Walk A Little Straighter ,Billy-currington-walk-a-little-straighter," 'I remember looking up', 'To look up to him', 'And I remember most the time', He wasn't there, I'd be waiting at the door, 'When he got home at night', He'd pass me by to go to pass out in his chair,   And I'd say, 'Walk a little straighter daddy', You're swaying side to side, You're footsteps make me dizzy, 'And no matter how I try', 'I keep tripping and stumbling', If you'd look down here you'd see, 'Walk a little straighter daddy', You're leading me,   'He stumbled in the gym', 'On graduation day', And I couldn't help but feel, 'So ashamed', And I wasn't surprised a bit, When he didn't stay, 'He stumbled out before they called my name',   And I'd say, 'Walk a little straighter daddy', You're swaying side to side, You're footsteps make me dizzy, 'And no matter how I try', 'I keep tripping and stumbling', If you'd look down here you'd see, 'Walk a little straighter daddy', You're leading me,   'The old mans still like he always was', 'But I love him anyway', If I've learned one thing from him, 'Its my kids will never have to say',   And I'd say, 'Walk a little straighter daddy', You're swaying side to side, You're footsteps make me dizzy, 'And no matter how I try', 'I keep tripping and stumbling', If you'd look down here you'd see, 'Walk a little straighter daddy', You're leading me,  'Outro', 'Yeah walk a little straighter daddy', You're leading me"
Billy Currington , Where The Girls Are ,Billy-currington-where-the-girls-are," 'Well here we again me and my friends on a Friday night', Waiting on Jimmy he's always got to get his hair just right, 'Bobby yells where we going to go', Ah you'd think by now he'd know,   'Where the girls are where the fun is', 'Where the heads get turned and the games begin', 'Might get you a name and a number', 'Kiss and a heart where the girls are',   Pile three in my truck the rest will follow us and we'll head downtown, Ah we all know the drill hit Jack and Jill's then the Cavalier Lounge, 'Jimmy you run in and look around', And we'll know if you don't come out,   'Where the girls are where the fun is', 'Where the heads get turned and the games begin', 'Might get you a name and a number', 'Kiss and a heart where the girls are',   'If we got to cross the county line', Oh you can bet we're going to find,   'Where the girls are where the fun is', 'Where the heads get turned and the games begin', 'Might get you a name and a number', 'Kiss and a heart where the girls are',  'Where the girls are where the fun is', 'Where the heads get turned and the games begin', 'Might get you a name and a number', 'Kiss and a heart where the girls are'"
Billy Currington , Time With You ,Billy-currington-time-with-you," 'Daily grind is stealing me away again', 'When I just wanna lay back down', Another night gone and don't know where it went, 'What I need more than anything right now',   'Is time with you more time with you', 'To laugh and talk and play and make more love to you', Ah there's nothing in this world I'd rather do, 'Then spend time with you',   'Seven days you and me in paradise', 'The world revolving around us', We'd still be there and forever if the choice was mine, Cause seven days that's not enough,   'Is time with you more time with you', 'To laugh and talk and play and make more love to you', Ah there's nothing in this world I'd rather do, 'Then spend time with you',   I'm gone for now to do the things I have to do, 'But baby you know I live',   'Is time with you more time with you', 'To laugh and talk and play and make more love to you', Ah there's nothing in this world I'd rather do, 'Then spend time with you'"
Billy Currington , When She Gets Close To Me ,Billy-currington-when-she-gets-close-to-me," 'Like a summer breeze floating across the water', 'Softer than a whisper on my skin', I can't begin to tell you how it moves me, It's so intense I burn within,   'When she gets close to me my emotions break free', 'And I just want to hold on to her permanently', It's like nothing else my heart has ever felt, It's unbelievably heavenly, 'When she gets close to me',   'She walks across the room just like an angel', 'And I get that funny feeling deep inside', 'Pulls up a chair and sits down at the table', I come to laugh whoa there's nothing like,   'When she gets close to me my emotions break free', 'And I just want to hold on to her permanently', It's like nothing else my heart has ever felt, It's unbelievably heavenly, 'When she gets close to me',   'Wow no one has ever touched me like this', 'Set me on fire with just one sweet gentle kiss', Amazing that's what it is,   'When she gets close to me my emotions break free', 'And I just want to hold on to her permanently', It's like nothing else my heart has ever felt, It's unbelievably heavenly, 'When she gets close to me'"
Billy Currington , Growin' Up Down There ,Billy-currington-growin-up-down-there," 'That red Georgia clay when mixed with the rain', 'Sure made for one nasty mess', 'Ah, but we were riding high in the old truck of mine', 'In deep as we could get', 'Always looking for a rut, trying not to get stuck', 'And swinging that mud everywhere, growing up down there', 'Me and my friends where the deep river bends', 'Had a long rope tied to a tree', 'Taking turns on a swing, taking turns taking drinks', And I don't mean iced tea, 'A good buzz later playing chicken with the gators', 'Way too young to be scared, growing up down there',   'And those tan little peaches turning us on', 'Keeping things hot all summer long', 'If I could back in a second I swear', Well, I'd still be growing up down there,   'Well, nothing going on ever lasted too long', 'We were good at making good times', 'Find a field spread the word keep a bonfire burning', 'Through both ends of the night', 'Had the radio up, had a keg in a truck', 'Trying to get lucky somewhere', 'Growing up down there',   'And those tan little peaches turning us on', 'Keeping things hot all summer long', 'If I could back in a second I swear', Well, I'd still be growing up down there,  'And those tan little peaches turning us on', 'Keeping things hot all summer long', 'If I could back in a second I swear', Well, I'd still be growing up down there,  'Outro', Yeah, looking back now man it don't seem fair, If you didn't get to do your growing up down there"
Billy Currington , Next Time ,Billy-currington-next-time," So there's somewhere you got to be, 'Well, I sure hate to see you leave', I'll break my grip but babe you need to know, 'Next time I might not let you go',   'I know what you said', 'And I wanted that too', 'But taking it slow is getting harder to do', It's feeling more and more like forever, 'Holding you close', 'And next time I might not let you go',   Good thing I don't get paid to think, 'Cause I sure thought I had the strength', 'To fight love off, but my resistance is running low', 'And next time I might not let you go',   'I know what you said', 'And I wanted that too', 'But taking it slow is getting harder to do', It's feeling more and more like forever, 'Holding you close', 'And next time I might not let you go',   'Yeah next time I just might', 'Hold on for dear life', 'Yeah, next time I might not let you go', 'Next time I might not let you go',  'Outro', So, there's somewhere you got to be, 'Well, I sure hate to see you leave'"
Billy Currington , Ain't What It Used To Be ,Billy-currington-aint-what-it-used-to-be," 'That backward town in my rear view', 'Was going to be my whole world', 'Til my factory job got shipped to Mexico', 'And a city boy stole my sweet girl', 'I used to know everybody by name', Everybody's moved away, Can't say that I'm really wanting to go, But I've run out of reasons to stay,   This ain't nothing like what I, 'Had in mind for me', 'But then again my future', Ain't what it used to be,   'Well I thought like my dad and his daddy before', 'That I would die where I was born', 'Live a small town dream in a big backyard', Raisin' babies and corn, 'Now here I am, one eye on the road', 'Trying to read a map on the dash', 'Nowhere close to making up my mind', 'With a fork in the road coming fast',   This ain't nothing like what I, 'Had in mind for me', 'But then again my future', Ain't what it used to be,  This ain't nothing like what I, 'Had in mind for me', 'But then again my future', Ain't what it used to be,  'Outro', 'That backward town in my rear view', 'Was going to be my whole world'"
Billy Squier , The Big Beat ,Billy-squier-the-big-beat,"'I got the big beat', 'I hear the sound', 'I got the big beat', 'I get on down',  'I hear the big beat', 'All through the town', 'I got the big beat', 'I get around',  There's no time for hesitation, 'We got all we need to know', Don't deny the situation, 'Find it everywhere you go',  Life it's the big beat, 'Roll to the sound', 'I got the big beat', Oh gather 'round,  'I got the big beat', 'Down in my shoes', 'I got the big beat', I'm gonna give it to you,  It's the line of fascination, It's the rage both near and far, 'Synchronize a generation - yeah', It don't matter who you are - oh yeah,  'I got the big beat', I'll show you how, 'I got the big beat', 'You got it now - oh yeah'"
Billy Squier , Calley Oh ,Billy-squier-calley-oh,"I thought I knew the story. I thought I'd seen it all, 'Those days of love and glory. But now I hear you call',  'Calley Oh', See there's nowhere to hide, 'Calley Oh', 'I can feel you inside', Don't you know, That I can't hold back, 'I keep on coming after you',  'You never compromise me. You never find it hard', 'You never recognize me. You throw me off my guard',  'Calley Oh', 'With the roads that you pave', 'Calley Oh', 'You can have it your way', Don't you know, That I can't hold back, 'I keep on coming after you',  'I go chasing moonshine racing you may wonder why', 'If I find my true love ever', 'I will never', 'I will never say good bye',  I'm past the point of caring. It's just your point of view, I'm Past the point of sharing. I gave it all to you,  'Calley Oh', 'You can see through my eyes', 'Calley Oh', 'You could never disguise', What you know … That I can't hold back, 'I keep on coming after you', 'Calley Oh', You're my nights and my days, 'Calley Oh', 'Finding my way', Don't You know that I can't hold back, 'I keep on coming after you'"
